id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,status
bdc7d109-bde5-412d-b603-c98c3cf2893f,北京市,北京市,东城区,东城区磁器库南巷8号,39.91903453661788,116.4119466777988,39.933056,116.413952,1
53317c67-80f4-4f53-9a67-2f92477fd25d,北京市,北京市,平谷区,平谷区马坊镇中心区北区,40.07372321238254,117.01739133073798,40.05892,117.0056,1
1447e712-37fe-49cd-8dfc-431346a91682,北京市,北京市,大兴区,大兴区黄村镇新安里小区甲43号楼,39.74465731387165,116.36260967308813,39.800528,116.528296,1
e553d80e-17a3-44d3-95c3-1e2944c347b5,北京市,北京市,丰台区,北京市丰台区城乡一体化卢沟桥乡西局村旧村改造项目一期,39.87648132783245,116.3134901418533,39.86774,116.291976,1
96badcbe-8754-425c-ac59-117a72e633c6,北京市,北京市,朝阳区,北京市朝阳区崔各庄乡来广营北路二类居住用地项目,40.026153228540096,116.46915822860993,40.051652,116.454392,1
49b7e178-d5bc-4629-b9fc-92601a2fcc33,北京市,北京市,朝阳区,朝阳区西坝河东里79-9号,39.970205072351725,116.45154896757927,39.949008,116.444016,1
f86d16a2-2f97-4aed-9926-49770b55e23b,北京市,北京市,丰台区,丰台区芳群园二区28号,39.86770773329045,116.4380269238563,39.868376,116.431656,1
0deab1e6-e61a-4c61-b7e4-db49e0f31559,北京市,北京市,西城区,宣武区太平街35号,39.87855237442144,116.39295770664046,39.911964,116.364872,1
e27c475b-b252-42e8-9fdd-b461e3c14990,北京市,北京市,大兴区,北京经济技术开发区42#街区42C1 42C2 42C3地块,39.80113146563998,116.51300505324711,39.802328,116.497896,1
42c09011-7c16-4f8b-baab-715e3df16975,北京市,北京市,东城区,东城区朝阳门南小街10号楼101 102 103 104 105号,39.92548609981376,116.43380425465402,39.918,116.421024,1
91607008-4ffc-4ac6-923e-5651383a6fe2,北京市,北京市,通州区,通州区运河核心区Ⅳ-04地块,39.916017122432365,116.66341535785384,39.89162,116.667824,1
e2b8827e-792b-4421-addb-ca0e2b5ac5fe,北京市,北京市,朝阳区,北京市朝阳区崔各庄乡大望京村环境整治土地储备项目2号地,40.00809044073891,116.50300110896914,39.99982,116.492832,1
