electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,flag
"4418812008B00422","63a546ec-64df-4b9a-aed5-ff52b83b2a0e","广东省","清远市","英德市","英德市浛洸镇",24.261381,113.140340,24.257950,113.128272,1
"4418212008B00056","0d4195a7-a6cd-4fae-86d1-5f42e6f6cc63T","广东省","清远市","佛冈县","佛冈县石角镇莲溪村",23.881086,113.531856,23.881946,113.526448,1
"4418002012B00572","bfc691c3-8935-469a-a3da-8593e7a7b2c1","广东省","清远市","清城区","清远市新城东四号39号",23.695313,113.052804,23.689940,113.039432,1
"4418812011B00329-1","b9745a96-749c-447b-9e96-7ee0fed821bc","广东省","清远市","英德市","英德市洋塘路102号",24.201348,113.421479,24.188318,113.409448,1
"4418822010B02801","4b5a313b-5f2d-44f7-ae0b-d5df0860b0f8","广东省","清远市","连州市","连州市体育北街二横巷9号",24.794801,112.387258,24.783250,112.372056,1
"4418822010B03323","80d7c37d-25e4-44bb-aacb-cf39c8932873","广东省","清远市","连州市","连州市高岳巷57号第三层",24.786467,112.383573,24.783030,112.376088,1
"4418212012B00336","522ba4e1-bcf5-4219-aabf-584f7bc0806c","广东省","清远市","佛冈县","佛冈县石角镇福田路东侧",23.867365,113.537013,23.881946,113.526448,1
"4418272015B00459","783ecc39-5b70-4e86-85ce-7695e11f59cc","广东省","清远市","清新区","清新区太和镇明霞大道中6号B梯501",23.744297,113.017784,23.735792,112.963048,1
"4418272015B00443","0f74a928-9d49-4d53-b53f-3133b45895ad","广东省","清远市","清新区","清新区太和镇红棉街21号B幢801#",23.737923,113.026925,23.734192,113.014920,1
"4418822015B00398","9a52310c-b4d0-43d4-ac52-bba7fe5074fa","广东省","清远市","连州市","连州市丰阳镇丰阳村东头洞地段",25.053059,112.284625,25.048056,112.269912,1
"4418812008B00455","8c57d397-2a00-4a0c-a5e0-548644960afa","广东省","清远市","英德市","英德市浛洸镇",24.261381,113.140340,24.257950,113.128272,1
"4418822009B00253","53e493f6-6052-4576-be83-dd6f6293d7c6C","广东省","清远市","阳山县","连州市中山南路骆屋巷14号",24.640616,112.483987,24.777960,112.375408,1
"4418822010B01432","745e1369-635b-4675-9e39-aea2e6710d7c","广东省","清远市","连州市","连州市体育北街15号",24.794801,112.387258,24.783250,112.372056,1
"4418812013B02160","b81bc265-8bbe-4411-af22-2dcf95c5fefd","广东省","清远市","英德市","英德市英城洋塘路",24.202165,113.421585,24.197990,113.409392,1
"4418002015B01663","0d69faf2-271a-44dd-8675-456c00aa14dd","广东省","清远市","清城区","清远市清城区源潭镇源潭街1号",23.704737,113.339957,23.667588,113.198720,1
"4418822009B00532","94caa364-d48e-4eca-872c-b5803c28ee62","广东省","清远市","连州市","连州市榕树坪五坊28号",24.873717,112.313581,24.870282,112.301792,1
"4418812014B01388","c9dbb2cc-e711-46f7-9888-8c5c5aa42f13","广东省","清远市","英德市","英德市英城吴屋村以北、北江二号路以西",24.213350,113.448252,24.182860,113.401400,1
"4418272018B00030","d3fcb4f5-1efd-40ce-b03e-302587ae0aa9","广东省","清远市","清新区","清远市清新区太和镇清和大道140号",23.739833,113.015828,23.735792,112.963048,1
"4418812013B02188","4e381c62-7011-4e06-a1b2-2b26097b0a93","广东省","清远市","英德市","英德市黎溪镇四区",23.936260,113.279553,23.936314,113.269256,1
"4418272013B01538","7f9bd4a9-b87b-465b-93a8-91e912b89f04","广东省","清远市","清新区","清新区城区3号区",23.754270,112.991558,23.598760,112.798912,1
"4418822010B01598","9681066a-d1d0-4db1-ba56-533a871c5dac","广东省","清远市","连州市","连州市湟川南路29号第一栋201房",24.776671,112.392003,24.773240,112.381600,1
"4418022010B00045","95c63ff9-aac0-468f-967d-303ef3c0a71c","广东省","清远市","清城区","清远市清城区石角镇金康大街70号",23.558946,112.974899,23.549270,112.967352,1
"4418022010B00038","7d11ff0e-1b2a-4346-bb71-d04aa206fa55","广东省","清远市","清城区","清远市清城区竹仔园五号501",23.719335,113.033895,23.700848,113.108464,1
"4418022016B00188","a4357f29-e414-4c7d-be43-d4540939da38","广东省","清远市","清城区","清远市清城区石角镇广清产业工业园园区内",23.497493,112.936903,23.506650,112.985072,1
"4418812013B01095-1","445997ec-c8ca-40ae-80fb-298f9c6ebed5","广东省","清远市","英德市","英德市东华镇英华茶场S252线以西地块八",24.228905,113.678194,24.225506,113.669416,1
"4418002011B02469","a5ba2bc8-5966-4c62-9076-d23f39ec55d1","广东省","清远市","清城区","清远市新城西26号区",23.688230,113.062468,23.684480,113.050680,1
"4418812016B00869","2c5cc87f-d939-4ce8-a507-51e2d6fbec40","广东省","清远市","英德市","英德市连江口镇大樟坝",23.997476,113.288320,24.003596,113.275152,1
"4418002013B01296","511ca585-1f8d-44b7-ab11-4234dcaf590b","广东省","清远市","清城区","清城区源潭镇东坑村",23.621920,113.146067,23.618420,113.134072,1
"4418022015B00317","ac6d7d7a-e332-4032-aa13-d4013ace5681","广东省","清远市","清城区","清远市清城区横荷街道办事处青山村民委员会下塘湾村民小组以北",23.663469,113.057157,23.655530,113.036808,1
"4418002010B00956","da9ec382-cc60-4744-b92e-be67ac1bc639","广东省","清远市","清城区","清远市高新技术开发区银盏工业园区嘉福工业区E区",23.517993,113.114473,23.518810,113.104696,1
"4418812014B00648","8212c256-98f3-4d90-8457-b4477b353bde","广东省","清远市","英德市","英德市横石塘镇前锋村、原横石塘中学",24.344636,113.382749,24.341202,113.370696,1
"4418022013B01957","0fce4976-f854-4e0f-b169-ce7323d66ab1","广东省","清远市","清城区","清远市清城区东门街29号",23.713004,113.039011,23.700410,113.057200,1
"4418022010B01081","0b937d1b-1849-4f2d-99ed-d183de0508bd","广东省","清远市","清城区","清远市清城区朱围大街南一座3号502",23.722636,113.039748,23.707612,113.332408,1
"4418022010B01126","994fa4c9-cfc2-401e-9cdc-b0abbeb25938","广东省","清远市","清城区","清远市清城区东城街道办事处长埔村委辖区内",23.730929,113.058574,23.727140,113.046680,1
"4418022008B01199","3a1e9703-c2ee-44e8-be07-07889fa2b4d9C","广东省","清远市","清城区","清远市清城区上濠基119座六楼",23.714354,113.044362,23.700410,113.057200,1
"4418812011B01269","2000d999-6975-4f1c-a2d1-1139d9121c4d","广东省","清远市","英德市","英德市黎溪镇府前路北、镇政府东B地块",23.936244,113.282010,23.932610,113.267704,1
"4418812008B00172","ab5ddd18-1bfd-4bb2-92bd-ce8760f28f3a","广东省","清远市","英德市","英德市英城街道办事处矮山坪的四宗",24.189474,113.409755,24.185730,113.397720,1
