electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,flag
"6402212014B00332","51fb009a-222c-4ed8-805c-ccb7f6c22ea0","宁夏回族","石嘴山市","平罗县","石嘴山生态经济区内昊越路南侧，滨河北路东侧，平罗县祥盛碳素有限公司用地北侧",38.945372,106.464188,38.906732,106.441320,1
"6402002014B00203","e6c2d8c9-3a4f-4eb9-b580-153bbe958e01","宁夏回族","石嘴山市","大武口区","淄山工业园大武口园区经二路以北、西线高速连接线以东",39.024848,106.374610,39.009700,106.360048,1
"6402002018B00111","ffc73716-b68b-4be2-b1ca-e88bfb3834ed","宁夏回族","石嘴山市","惠农区","石嘴山经开区华谊大道南、明园路东、中央大道西",39.311073,106.780908,38.983244,106.378080,1
"6402212010B00934","43037be4-6389-4b6c-9b0e-0c6311e33b12","宁夏回族","石嘴山市","平罗县","平罗县翰林大街东侧",38.917435,106.550003,38.913700,106.518856,1
"6402212010B00989","d22edbc7-c8ab-4e71-8150-3e0c78baa70d","宁夏回族","石嘴山市","大武口区","富民南街西侧（原畜牧中心办公楼）",38.989683,106.390600,38.986016,106.370864,1
"6402212011B01167","5c2e76b8-077c-4cea-b56a-3433dcb8f82f","宁夏回族","石嘴山市","平罗县","平罗县城北门平大公路北侧",38.919607,106.536518,38.908260,106.513152,1
"6402212011B01007","27f4be23-2386-4dd0-bb31-df09cdd7b396","宁夏回族","石嘴山市","平罗县","平罗县红崖子乡政府对面、203省道东侧",38.997058,106.862811,39.019980,106.871224,1
"6402212011B01207","26ffd554-ca99-4824-9218-63b8d46c8a7b","宁夏回族","石嘴山市","平罗县","县城团结东路南侧、规划东环路西侧（65-2地块）",38.914920,106.558502,38.988600,106.365496,1
"6402212012B00558","d72aba31-f09f-4f8d-b5ff-5bf3148c1ff2","宁夏回族","石嘴山市","平罗县","平罗县城鼓楼大道南侧，唐徕大街东侧，民族大街西侧（42-03号地块）",38.916695,106.564373,38.905204,106.522320,1
"6402002016B00961","60459344-ca1c-4009-be91-f1c67e0c3867","宁夏回族","石嘴山市","大武口区","大武口区环湖路以西、山水大道以南",38.992604,106.401869,38.977068,106.421736,1
"6402212012B01043","87e2e7a6-d425-4823-8cbb-50b3b1511682","宁夏回族","石嘴山市","平罗县","石嘴山生态经济区14-7#地块、青年大道北侧、太沙路西侧",38.896686,106.433867,38.909740,106.475560,1
"6402002010B00035","d70162ea-db82-4030-8619-a4b56bfcf3be","宁夏回族","石嘴山市","平罗县","贺兰山路西、沙湖大道北、归韭沟南、前进路西",38.952329,106.508240,39.017260,106.375560,1
"6402002009B00336","eff214e1-53b1-4bd8-a017-10c1164ee948","宁夏回族","石嘴山市","大武口区","前进北路东、胜利东街南北、山水大道北、平石路南、西环路东",39.019620,106.394221,39.013820,106.383840,1
"6402002009B00215","4136bf50-2e4b-4963-b926-0647a801389cCC","宁夏回族","石嘴山市","大武口区","大武口区朝阳西街以南、阳光花园以东",39.029204,106.368315,39.021060,106.359016,1
"6402002009B00270","95cf52c9-1863-43c1-8b01-0979e4aada68C","宁夏回族","石嘴山市","大武口区","运管处以西、星光大道以北",38.985988,106.384000,38.983244,106.378080,1
"6402002013B00436","57c77083-eda9-43e6-a2c8-19a762cafa5f","宁夏回族","石嘴山市","平罗县","石嘴山经济开发区110国道以西、中兴街以北",38.916847,106.257798,38.983244,106.378080,1
"6402002016B00887","274b0415-0ca5-4602-b1f3-3ba18652f2db","宁夏回族","石嘴山市","平罗县","石嘴山市大武口区贺兰山路以东、解放街以南、文明路以西",38.952329,106.508240,39.017260,106.375560,1
"6402212011B00895","c9e6889b-4e6f-479d-8692-892f9cdc82cd","宁夏回族","石嘴山市","平罗县","平罗县城规划城市道路南侧、经五路东侧、玉皇阁大道东段南侧（63-02号地块）",38.917837,106.527970,39.057652,106.697648,1
"6402212009A00173-3","f2517fa5-d6f2-4dca-af64-200415a72dbd","宁夏回族","石嘴山市","大武口区","隆湖经济开发区",38.982264,106.437466,38.975140,106.426336,1
"6402212010B00853","a15d2ed3-269c-44f9-8ef9-784a3430f2e2","宁夏回族","石嘴山市","平罗县","平罗县城西环路东侧",38.919607,106.536518,38.913700,106.518856,1
"6402002011B00060","76a17e65-0669-4703-b40b-fc16bac2e6e0","宁夏回族","石嘴山市","平罗县","工人街以南、胜利街以北、青山路以东、贺兰山路以西",38.952329,106.508240,39.013432,106.363576,1
"6402002011B00040","fdf73054-0b60-4186-b73d-c8f4b8fc585e","宁夏回族","石嘴山市","大武口区","朝阳西街以南、文隆苑以北、裕民路以东、青山南路以西",39.020152,106.372495,39.015084,106.366864,1
"6402212010B00388","fbc5bab1-0ca7-4f88-b1f6-44f34d13a142","宁夏回族","石嘴山市","惠农区","109国道高庄段西侧",39.107144,106.689474,38.984952,106.591096,1
