electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,flag 
"2203002011B00399","83e9df03-0e87-4eb1-995f-3e7d504ae42c","吉林省","四平市","铁东区","四平市铁东区东山路东侧",43.169443,124.410781,43.160176,124.403672,1
"2203232009B00203","d72b678a-7979-470f-b5be-64e5793c8fe7","吉林省","四平市","伊通满族自治县","新兴乡街道",43.553663,125.423738,43.553940,125.429232,1
"2203822011B00884","a0fe0430-3609-46d5-b9af-d804b6e2907f","吉林省","四平市","双辽市","双辽市茂林镇",44.013764,123.523545,43.973600,123.419216,1
"2203822009B00144","a758ccb4-cbcf-492e-976d-d8883270612e","吉林省","四平市","双辽市","双辽市辽南街",43.523028,123.507898,43.513672,123.498488,1
"2203002017B00385","b1c80437-a0f7-4602-a53e-1baa696c665f","吉林省","四平市","铁西区","复兴路北侧、食品街西侧",43.211991,124.358262,43.163920,124.344232,1
"2203812011B04460","d92e7d44-2ab7-44da-8803-64955ca154e6","吉林省","四平市","公主岭市","吉林公主岭经济开发区清泉村",43.738498,125.085225,43.700128,125.016416,1
"2203812013B01266","5a904e03-64db-45bc-94b3-dae324c0b3ca","吉林省","四平市","公主岭市","河南大街南侧、规划岭东路东侧",43.510267,124.841298,43.499776,124.839920,1
"2203812016B00801","f3b8d760-16e0-40b9-9e1b-c4b597e4bd99","吉林省","四平市","公主岭市","公主岭市杨大城子镇杨大城子村",43.944682,124.442616,43.932664,124.420168,1
"2203812016B00819","c947449c-403b-4762-a226-b6f028cf5679","吉林省","四平市","公主岭市","公主岭市杨大城子镇杨大城子村",43.944682,124.442616,43.932664,124.420168,1
"2203822013B00388","cc638586-7461-41a6-a6f8-48f611483ba0","吉林省","四平市","双辽市","双辽市卧虎镇",43.710159,123.561959,43.701512,123.549400,1
"2203002012B00407","67ccdf7b-a7cd-4e4f-95a5-4022171fa59b","吉林省","四平市","铁西区","四平市铁西区仁兴街（地下）",43.186563,124.370144,43.170872,124.364032,1
"2203222014B01230","feafbbce-db59-47f6-989f-f7d80080f40e","吉林省","四平市","梨树县","梨树县十家堡镇太阳沟村五社",43.301937,124.572649,43.264600,124.499872,1
"2203812016B00737","3d22d388-00ad-4de0-a00d-87d569fa8520","吉林省","四平市","公主岭市","公主岭市岭东工业集中区",43.510833,124.829449,43.532392,124.879768,1
"2203812018B00343","7ad2a0e2-5568-4dad-a0fe-773faae932ae","吉林省","四平市","公主岭市","公主岭市怀德镇内长郑公路南侧",43.892564,125.086217,43.879988,124.770832,1
"2203002011B00505","a1c5e8f2-6b73-48ea-a96b-297588e71ea5","吉林省","四平市","铁东区","四平开发区大路南侧",43.175525,124.391382,43.151140,124.422368,1
"2203222018B00737","5fb29bd4-e719-4220-85d7-30abe4a8c027","吉林省","四平市","梨树县","梨树县梨树镇",43.309968,124.358444,43.295312,124.334168,1
"2203812014B00645","5beeb3ab-ccf6-40a5-89e6-5a9c7c796402","吉林省","四平市","公主岭市","公主岭市范家屯镇田油坊村",43.804230,125.061737,43.800148,125.062272,1
"2203232011B00363","6646ab7f-fb77-415c-80e8-f51947ff6972","吉林省","四平市","伊通满族自治县","二道镇街道",43.372987,125.499184,43.560152,124.833096,1
"2203232011B00478","e860c55b-8536-4524-9f22-d13f37dcfccc","吉林省","四平市","伊通满族自治县","景台镇街道",43.570751,125.153339,43.560152,124.833096,1
"2203812012B00088","4ba76fe3-d82f-4c96-94e4-08edc60d6bd2","吉林省","四平市","公主岭市","范家屯镇东河三屯",43.729694,125.102433,43.204544,124.306208,1
"2203222011B00197","954a96af-d845-4c0b-a51b-d10fdcaf927e","吉林省","四平市","梨树县","梨树县梨树镇南四梨公路东侧",43.309968,124.358444,43.295312,124.334168,1
"2203822010B01858","00c3928e-281e-4c2f-aed3-60806c18e4e4","吉林省","四平市","双辽市","双辽市那木乡",43.500245,123.381849,43.562192,123.461648,1
"2203822014B00369","3521f4ef-a55e-4052-a8b1-6a1ca7869118","吉林省","四平市","双辽市","双辽市茂林镇",44.013764,123.523545,43.973600,123.419216,1
"2203232008B00297","a2177dd2-9777-402b-8182-4355751bc577","吉林省","四平市","伊通满族自治县","大孤山镇街道",43.298402,125.193895,43.303820,125.127192,1
"2203222014B01629","aa17609e-508b-4fe3-b2c1-3ec56b518404","吉林省","四平市","梨树县","梨树县梨树镇奉德路东侧、顺达街南侧",43.315704,124.334622,43.324952,124.305240,1
"2203812011B02480","e9a1f581-9bc2-4914-ad98-c43c0e1ea9bc","吉林省","四平市","公主岭市","怀德镇六委",43.881878,124.769384,43.172488,124.349064,1
"2203222010B01066","c04c8951-df7d-465c-b6f9-3ac1ae889cbc","吉林省","四平市","梨树县","梨树县孟家岭镇",43.281432,124.698628,43.256460,124.689976,1
"2203812016B01786","b993f7e9-616b-4057-ad2b-2385fd2d9240","吉林省","四平市","公主岭市","公主岭市解放路与岭南大街交汇",43.504328,124.848654,43.502272,124.816744,1
"2203232010B01769","ca469a2e-3f56-4ffa-b8a1-0bb26f4ceaa7","吉林省","四平市","伊通满族自治县","伊通大街与人民大路交汇处（东北角）",43.354293,125.310418,43.337872,125.298528,1
"2203232010B01707","57c3cd7e-94cb-42c5-8b75-0badd3946ba6","吉林省","四平市","伊通满族自治县","莫里乡街道",43.441977,125.123877,43.433528,125.110704,1
"2203232010B01750","49dc4de8-32f9-41fe-96c9-3734b4f2b35f","吉林省","四平市","伊通满族自治县","伊丹镇街道",43.436336,125.419480,43.427500,125.409432,1
"2203232010B01662","9b17b927-29ba-41cb-a357-2084eeb03c89","吉林省","四平市","伊通满族自治县","莫里乡街道",43.441977,125.123877,43.433528,125.110704,1
"2203822010B01845","319b1ae5-dcac-4aac-b191-f8f9983c81d8","吉林省","四平市","双辽市","双辽市辽西街工业集中区",43.524458,123.498789,43.515092,123.486512,1
"2203812018B02840","9d35b3a5-6df5-458f-9b27-7ada1f1d8f25","吉林省","四平市","公主岭市","公主岭市人防办公室住宅楼",43.510833,124.829449,43.502272,124.816744,1
"2203812018B01399","e803f2c8-8f2a-48c3-9770-0421928618d5","吉林省","四平市","公主岭市","公主岭市范家屯镇兴华北路西侧开发楼",43.721705,125.089133,43.715324,125.077344,1
"2203812008B00299","617fbb81-566d-4cdb-b40b-910c9cf223a5","吉林省","四平市","公主岭市","范家屯镇工商局西",43.729694,125.102433,43.306560,124.318128,1
"2203812018B02808","d172c321-bde9-4683-853a-754f8570e295","吉林省","四平市","公主岭市","公主岭市岭西街工农委",43.510833,124.829449,43.496448,124.790752,1
"2203812018B02768","97799e94-53bc-496b-b139-aba7655047bf","吉林省","四平市","公主岭市","公主岭市河南街永红委",43.510833,124.829449,43.502272,124.816744,1
"2203812011B06131","d50150df-b483-4db3-a1f8-e0df2f245aa0","吉林省","四平市","公主岭市","吉林公主岭经济开发区",43.510833,124.829449,43.700128,125.016416,1
"2203812017B05346","0d009b3f-9fee-430c-b286-768a15c90df6","吉林省","四平市","公主岭市","公主岭市范家屯镇三院综合楼1号",43.729694,125.102433,43.715324,125.077344,1
"2203822014B00460","189f53ba-f4d3-4166-a219-22e9bf71d785","吉林省","四平市","双辽市","双辽市辽东街",43.524527,123.509438,43.531880,123.538616,1
"2203822013B00688","90dd6830-5cb1-40aa-8637-79ae70377103","吉林省","四平市","双辽市","双辽市东明镇",43.528871,123.752002,43.528548,123.766312,1
"2203812010B00513","d6b4249a-5dad-4965-b050-1ab8afa203e6","吉林省","四平市","公主岭市","公主岭市响水镇街道",43.664820,125.227650,43.663600,125.167000,1
"2203232010B00246","2f17b4db-b143-4da7-be71-f0f89579cac1","吉林省","四平市","伊通满族自治县","伊通大街中段东侧、稷农种业北",43.354293,125.310418,43.305808,124.317992,1
"2203812018B02774","052414f5-2189-4b8e-8359-279555c5aed3","吉林省","四平市","公主岭市","公主岭市河北街永兴委",43.510833,124.829449,43.502272,124.816744,1
"2203812018B03570","67777730-97d8-440c-89b1-064abfc2c6d4","吉林省","四平市","铁西区","河北街东二委",43.171994,124.356482,43.333556,124.569016,1
"2203222017B00737","600e5b4b-c7a9-4106-a69e-06c9e2b60ef7","吉林省","四平市","梨树县","梨树县榆树台镇",43.482190,124.296726,43.476160,124.309088,1
"2203812010B01193","104cbd51-c088-4ad9-867d-9baa6ddc931a","吉林省","四平市","公主岭市","公主岭市环岭街道火炬村",43.533486,124.895597,43.502272,124.816744,1
"2203232010B00739","d1e7f09d-6551-48ff-b587-cf1b6ea19fe6","吉林省","四平市","伊通满族自治县","伊通县伊丹镇大岭村",43.448490,125.490801,43.861192,124.994456,1
"2203232014B02458","57029eb3-a861-4722-87a3-dffeab05408f","吉林省","四平市","伊通满族自治县","景台镇街道",43.570751,125.153339,43.560152,124.833096,1
"2203812011B05395","f92a417a-36e5-42a3-b9d8-0b983278f846","吉林省","四平市","公主岭市","杨大城子镇街道公杨公路北侧",43.946428,124.438546,43.937408,124.428208,1
"2203812018B00915","bab2fc40-270e-4dba-8907-51cf6541ccff","吉林省","四平市","公主岭市","公主岭市河北街西四委",43.510833,124.829449,43.502072,124.802696,1
"2203232017B00666","b40ef367-2021-423b-ad9f-a0e88a4c2b3d","吉林省","四平市","伊通满族自治县","营城子镇街道",43.190544,125.503082,43.181900,125.490304,1
"2203812016B00302","82bbfa84-957f-4209-8d12-5671891a5bd3","吉林省","四平市","公主岭市","公主岭市怀德镇原综合市场院内",43.510833,124.829449,43.879988,124.770832,1
"2203812011B06881","789af059-340f-48ba-8de7-7fd9145089bc","吉林省","四平市","公主岭市","怀德镇八委　",43.881878,124.769384,43.172488,124.349064,1
"2203222012B00438","71889f31-b8e7-4d8d-84e4-40d84cbfb612","吉林省","四平市","梨树县","梨树县十家堡镇",43.267087,124.507718,43.260248,124.495632,1
"2203822014B00424","f6c8717a-7bfe-4ac2-819d-f2b4d60cc26e","吉林省","四平市","双辽市","双辽市卧虎镇",43.710159,123.561959,43.701512,123.549400,1
"2203812011B05767","74e64c71-fd77-4ca2-9e53-91a9a57e0965","吉林省","四平市","公主岭市","毛城子镇街道",43.914382,124.323268,43.560152,124.833096,1
"2203812011B03535","9e0db69e-fb7f-4e3f-ac31-e4fbfb6507fa","吉林省","四平市","公主岭市","公主岭市张家街",43.847686,124.509615,43.839480,124.496496,1
"2203812015B00215","06dd5bbb-60a6-45f5-acff-82f7f60a9a34","吉林省","四平市","公主岭市","公主岭市十屋农场街道",43.803617,124.320238,43.789012,124.320680,1
"2203232018B00911","622a150e-2fe9-4e0a-9d08-04e253f1fc86","吉林省","四平市","伊通满族自治县","伊通大街东侧、农行综合楼南栋",43.354293,125.310418,43.163920,124.344232,1
"2203222010B00710","7ced9bc4-6eca-4ea1-90d9-10e2542644ba","吉林省","四平市","梨树县","梨树县十家堡镇",43.267087,124.507718,43.260248,124.495632,1
"2203812011B06785","59996dd0-001f-48b9-bffc-371719b9d3a1","吉林省","四平市","公主岭市","大榆树镇",43.707917,124.668143,43.721820,124.668760,1
"2203822011B00910","e94921a2-8397-4fcb-901e-c2ff34958f0f","吉林省","四平市","双辽市","双辽市东明镇",43.528871,123.752002,43.528548,123.766312,1
"2203812009B00064","77c72e7f-60c1-4536-8716-125d1cf84821","吉林省","四平市","公主岭市","苇子沟乡向前村",43.505731,124.809111,43.496940,124.796664,1
"2203232014B00178","b126ab12-d97a-431a-8cd4-12afd0a280d1","吉林省","四平市","伊通满族自治县","小孤山镇街东村",43.250538,124.980687,43.236100,124.951736,1
"2203812013B01626","b5e07f1f-9fbc-4547-96e0-91a5b6a4ea90","吉林省","四平市","公主岭市","公主岭市桑树台镇街道",43.787763,124.096912,43.748940,124.153152,1
"2203812013B01642","c3cf93db-d5a6-40f7-b5a0-e87ad311ebc6","吉林省","四平市","公主岭市","公主岭市桑树台镇街道",43.787763,124.096912,43.748940,124.153152,1
"2203812018B03215","ed372d15-9cc8-4b8e-80ae-b0d401d55cef","吉林省","四平市","公主岭市","公主岭市范家屯开发区水利住宅楼",43.439717,124.841739,43.721148,125.088664,1
"2203812018B03410","276df391-c23f-4960-8af4-75f963b77dca","吉林省","四平市","铁西区","河北街石桥委",43.171994,124.356482,43.333556,124.569016,1
"2203812010B00755-1","6abbf5f1-5618-4c60-b3c1-6453f2322292","吉林省","四平市","公主岭市","吉林公主岭经济开发区",43.510833,124.829449,43.700128,125.016416,1
"2203222010B00449","c0be2e4e-788d-4c74-812f-239da77d0660","吉林省","四平市","梨树县","梨树县石岭镇",43.136049,124.722815,43.094960,124.702752,1
"2203812011B06707","af1e297e-bbb8-4797-a376-d3908269e8e3","吉林省","四平市","公主岭市","杨大城子街道",43.945802,124.440587,43.937408,124.428208,1
"2203812011B07097","491fdbb1-9ad8-404b-8cf2-1ffb56775a94","吉林省","四平市","公主岭市","怀德镇八委",43.881878,124.769384,43.172488,124.349064,1
"2203232013B00038","3dfe0b96-224d-41ef-af2b-155f889fbd8d","吉林省","四平市","伊通满族自治县","营城子镇街道",43.190544,125.503082,43.181900,125.490304,1
"2203812010B00656","17ee2ae4-4636-4e22-a6a0-5b36a1a04bab","吉林省","四平市","公主岭市","公主岭市大岭镇街道",43.876226,125.007194,43.868192,124.994960,1
"2203222018B00320","27126426-61ed-4818-9efd-039aea82da1c","吉林省","四平市","梨树县","梨树县榆树台镇",43.482190,124.296726,43.476160,124.309088,1
"2203222018B00345","e312ac0d-0641-4426-b0e9-849664684cd6","吉林省","四平市","梨树县","梨树县梨树镇",43.309968,124.358444,43.295312,124.334168,1
"2203812010B00026","5ad65601-0e71-436f-8660-cd89594734e7","吉林省","四平市","公主岭市","东四长路东侧葛家屯道北侧",43.873214,124.506224,43.747984,125.057696,1
"2203232015B00277","f9d6ef06-60c5-4fac-8e73-70ba5ea86514","吉林省","四平市","伊通满族自治县","交通局南、中华西路北、乌苏大街东、庆德街西",43.350916,125.299578,43.163920,124.344232,1
"2203222015B00974","739ff727-39bd-4821-a1a2-75689a544a73","吉林省","四平市","梨树县","梨树县四棵树乡四棵树村一社",43.362429,124.163401,43.349020,124.156464,1
"2203232014B02812","56874015-cc19-4841-a8f8-7a962d929dbd","吉林省","四平市","伊通满族自治县","马鞍山镇街道",43.444403,125.214815,43.560152,124.833096,1
"2203812011B02154","0af33c38-5c55-4c0a-b588-07206681d0c6","吉林省","四平市","梨树县","南崴子",43.194476,124.790343,43.463088,124.741112,1
"2203812017B04778","5d193729-4a1d-4b59-9457-e317e5393f7e","吉林省","四平市","公主岭市","公主岭市怀德镇街道",43.887962,124.773811,43.874292,124.752648,1
"2203232014B02643","8a43d8ad-3a39-4327-94ea-f021b0f8a9be","吉林省","四平市","伊通满族自治县","莫里青乡街道",43.458110,125.099054,43.560152,124.833096,1
"2203232014B02658","36eb8c86-e228-439d-a549-2eed10debc2f","吉林省","四平市","伊通满族自治县","莫里青乡街道",43.458110,125.099054,43.560152,124.833096,1
"2203232014B02601","c905602a-4f30-4084-9cf1-91e9836100df","吉林省","四平市","伊通满族自治县","马鞍山镇街道",43.444403,125.214815,43.560152,124.833096,1
"2203812011B02860","0cdebbe2-8bf0-4a54-8406-064f2bbb38cd","吉林省","四平市","公主岭市","公主岭市陶家屯镇街道",43.668593,125.001855,43.560152,124.833096,1
"2203822012B00168","e1c8c0fb-8f9d-4f2f-99f0-7c860566385e","吉林省","四平市","双辽市","双辽市辽西街",43.524458,123.498789,43.515208,123.487328,1
"2203812018B03326","cfab44d4-b55e-4dc1-b130-a5a02b7eeaba","吉林省","四平市","公主岭市","公主岭市双城堡镇街道",44.092154,124.689462,44.079152,124.679600,1
"2203812008B00151","6bb51256-3a3e-4a9d-b028-c5fdb72fb37d","吉林省","四平市","公主岭市","范家屯镇马家洼子村",43.720627,125.142706,43.711900,125.129672,1
"2203812014B01359","eec61bf6-938a-4882-8bc1-3a40059ad987","吉林省","四平市","公主岭市","公主岭市八屋镇街道",43.821458,124.436392,43.801284,124.406536,1
"2203222016B00481","69891d8f-4db8-4475-8741-afcff3ae90ea","吉林省","四平市","梨树县","梨树县刘家馆子镇常兴路东侧、学府街北",43.541102,123.930460,43.517000,123.868952,1
"2203232018B00381","d4c8902d-8cfa-4d81-83ee-c18460692872","吉林省","四平市","伊通满族自治县","伊丹镇伊丹村",43.436158,125.423770,43.427240,125.410760,1
"2203002011B00485","ca3c2b61-877d-4e97-b20e-e41b91cadf59","吉林省","四平市","铁西区","四平市铁西区市府路北侧",43.172720,124.353572,43.143760,124.340080,1
"2203812008B00350","d3ac3477-3199-40b1-b6ba-8f051bfcb0bf","吉林省","四平市","公主岭市","公主岭市范家屯镇清泉村",43.738498,125.085225,43.729380,125.072424,1
"2203812011B04492","3767aa9b-64da-4d88-8715-67ef276cccaf","吉林省","四平市","公主岭市","光明路东侧、科贸大街南侧",43.504402,124.819291,43.171680,124.363992,1
"2203812011B05874","0ee9f364-4597-479c-b3f1-e1cbadf12ba1","吉林省","四平市","公主岭市","杨大城子镇",43.976401,124.490090,43.936792,124.429496,1
"2203222011B00159","00f406f9-2d2d-43b8-a8b8-c91206a3ba67","吉林省","四平市","梨树县","梨树县梨树镇",43.309968,124.358444,43.295312,124.334168,1
"2203232009B00432","521c8a3a-2f9b-452b-8ac8-3edbe0a53638","吉林省","四平市","伊通满族自治县","三道乡街道市场院内",43.286469,125.026646,43.257416,125.017128,1
"2203002015B00131","4b523052-aba5-4619-a9fe-b72ee92ec2be","吉林省","四平市","铁东区","四平市铁东区北河东路北侧，一马路西侧",43.188342,124.394385,43.179944,124.381600,1
"2203812014B00304","7c91f438-49d9-4f68-8b68-048aa816a640","吉林省","四平市","公主岭市","公主岭市十屋农场街道",43.803617,124.320238,43.789012,124.320680,1
"2203232014B00658","293d5298-a754-4721-aec0-ebf908da86f9","吉林省","四平市","伊通满族自治县","靠山镇街道",43.394597,125.038054,43.385688,125.025336,1
"2203232014B00261","7d0fe7ed-55ee-4d13-9dba-a69829e8e2ca","吉林省","四平市","伊通满族自治县","大孤山镇街道",43.298402,125.193895,43.303820,125.127192,1
"2203002012B00667","c14aa351-431a-4130-a6c2-7d37dffe125a","吉林省","四平市","梨树县","四平市铁东区叶赫满族镇",42.951073,124.538323,42.908792,124.474152,1
"2203812018B00236","e495dffa-e5ad-4246-af0e-91e6a818274c","吉林省","四平市","公主岭市","公主岭市怀德镇内长郑公路南侧",43.892564,125.086217,43.879988,124.770832,1
"2203812012B01418","cdcec298-8c5a-4eff-96d5-1fa8de8c1c7b","吉林省","四平市","公主岭市","公主岭市双城堡镇街道",44.092154,124.689462,44.079152,124.679600,1
"2203222012B00664","1304592e-c112-41c4-8598-c19863f14da5","吉林省","四平市","梨树县","梨树镇民主大街南、奉泽路西",43.309968,124.358444,43.314396,124.341912,1
"2203222012B00678","d744b0d0-2f22-4c2d-ac59-21305c115e75","吉林省","四平市","梨树县","梨树县梨树镇民主大街南、奉泽路西",43.309968,124.358444,43.295312,124.334168,1
"2203812012B01377","e858c0e5-1f84-4069-a167-f43072719c61","吉林省","四平市","公主岭市","公主岭市二十家子镇街道",43.402100,124.803309,43.395708,124.805744,1
"2203222018B00435","4be1a9d6-4bce-452a-acba-d7dc57992768","吉林省","四平市","梨树县","梨树县梨树镇",43.309968,124.358444,43.295312,124.334168,1
"2203812015B01748","c4c88e1b-faf3-437e-a50d-64a119e8d122","吉林省","四平市","公主岭市","公主岭市良种繁殖场",43.510833,124.829449,43.502272,124.816744,1
"2203822012B00226","64b70e6a-5a64-4eb1-bb50-b6bf028569c8","吉林省","四平市","双辽市","双辽市茂林镇",44.013764,123.523545,43.973600,123.419216,1
"2203232011B01047","738381d1-1fbf-4930-81e1-1e3bd1416315","吉林省","四平市","伊通满族自治县","伊通镇卫生局东",43.348613,125.327508,43.341584,125.299096,1
"2203232011B01207","6c352e9f-9809-4ea9-84b1-f18f14f05643","吉林省","四平市","伊通满族自治县","伊通镇长营大街",43.361351,125.334745,43.341584,125.299096,1
"2203812018B03338","8f42821b-3709-449e-949c-166f0cdd89fb","吉林省","四平市","公主岭市","公主岭市河南街朝阳委",43.510833,124.829449,43.502020,124.812760,1
"2203812012B01260","eda24277-13f0-42c7-bafa-fd0156175ab4","吉林省","四平市","公主岭市","公主岭市刘房子镇街道",43.585703,124.907634,43.560152,124.833096,1
"2203222017B00715","663dec0d-4457-441d-a5a0-d35b278b6bc3","吉林省","四平市","梨树县","梨树县梨树镇东街中心小区6单元",43.313346,124.342401,43.324952,124.305240,1
"2203222011B00186","0b40eaf5-8ed8-4c55-9a00-8f63d6380785","吉林省","四平市","梨树县","梨树县梨树镇",43.309968,124.358444,43.295312,124.334168,1
"2203822014B00479","674ddec8-7ebe-4e85-97b8-9a3867e5b567","吉林省","四平市","双辽市","双辽市双山镇",43.691914,123.889870,43.684496,123.890984,1
"2203822018B00230","546fb501-c6a3-459c-b99f-12b138ac4c1e","吉林省","四平市","双辽市","双辽市红旗街",43.597680,123.639723,43.580188,123.610032,1
